Date,Year,Month,Quarter,YearQuarter,YearMonth,Country,Provider,InternetType,MetricType,DownloadSpeed,UploadSpeed,Latency,Jitter,Device,Aggregate Date,Technology
2024-12-01T00:00:00Z,2024,12,4,2024-Q4,2024-12,Tajikistan,All Providers Combined,Fixed,median,33.29,32.78,20.5798,6.4479,NA,Dec-24,NA
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Tajikistan,All Providers Combined,Cellular,mean,19,9.8,112,59,NA,Jan-25,cellular
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Tajikistan,All Providers Combined,Cellular,median,7.99,6.51,61.485,19.2829,NA,Jan-25,cellular
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Tajikistan,All Providers Combined,Fixed,mean,55.45,60.4,53,34,NA,Jan-25,NA
2025-01-01T00:00:00Z,2025,1,1,2025-Q1,2025-01,Tajikistan,All Providers Combined,Fixed,median,30.84,31.06,12.5133,6.0731,NA,Jan-25,NA
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Tajikistan,All Providers Combined,Cellular,mean,21.6,9.78,112,60,NA,Feb-25,cellular
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Tajikistan,All Providers Combined,Cellular,median,8.06,6.53,61.7757,18.4979,NA,Feb-25,cellular
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Tajikistan,All Providers Combined,Fixed,mean,57.98,59.34,50,35,NA,Feb-25,NA
2025-02-01T00:00:00Z,2025,2,1,2025-Q1,2025-02,Tajikistan,All Providers Combined,Fixed,median,34.33,32.26,11.5997,6.2044,NA,Feb-25,NA
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Tajikistan,All Providers Combined,Cellular,mean,21.82,10.07,111,63,NA,Mar-25,cellular
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Tajikistan,All Providers Combined,Cellular,median,9.35,7.18,64.0702,20.3602,NA,Mar-25,cellular
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Tajikistan,All Providers Combined,Fixed,mean,60.61,60.33,55,36,NA,Mar-25,NA
2025-03-01T00:00:00Z,2025,3,1,2025-Q1,2025-03,Tajikistan,All Providers Combined,Fixed,median,35.76,32.32,18.1988,6.8222,NA,Mar-25,NA
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Tajikistan,All Providers Combined,Cellular,mean,27.69,10.56,101,53,NA,Apr-25,cellular
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Tajikistan,All Providers Combined,Cellular,median,11.51,7.53,63.8486,20.579,NA,Apr-25,cellular
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Tajikistan,All Providers Combined,Fixed,mean,70.09,69.8,71,39,NA,Apr-25,NA
2025-04-01T00:00:00Z,2025,4,2,2025-Q2,2025-04,Tajikistan,All Providers Combined,Fixed,median,38.23,34.34,39.4778,9.0749,NA,Apr-25,NA
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Tajikistan,All Providers Combined,Cellular,mean,28.02,11.4,110,58,NA,May-25,cellular
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Tajikistan,All Providers Combined,Cellular,median,12.28,8.2,67.0046,19.646,NA,May-25,cellular
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Tajikistan,All Providers Combined,Fixed,mean,66.66,63.15,67,38,NA,May-25,NA
2025-05-01T00:00:00Z,2025,5,2,2025-Q2,2025-05,Tajikistan,All Providers Combined,Fixed,median,36.49,31.22,32.75,8.2833,NA,May-25,NA
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Tajikistan,All Providers Combined,Cellular,mean,30.29,11.36,108,53,NA,Jun-25,cellular
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Tajikistan,All Providers Combined,Cellular,median,13.29,8,61.1858,17.0069,NA,Jun-25,cellular
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Tajikistan,All Providers Combined,Fixed,mean,67.85,64.44,55,33,NA,Jun-25,NA
2025-06-01T00:00:00Z,2025,6,2,2025-Q2,2025-06,Tajikistan,All Providers Combined,Fixed,median,38.94,30.94,10.8632,5.875,NA,Jun-25,NA
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Tajikistan,All Providers Combined,Cellular,mean,42.13,11.94,102,49,NA,Jul-25,cellular
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Tajikistan,All Providers Combined,Cellular,median,13.39,8.6,55.9642,16.514,NA,Jul-25,cellular
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Tajikistan,All Providers Combined,Fixed,mean,66.85,62.15,55,34,NA,Jul-25,NA
2025-07-01T00:00:00Z,2025,7,3,2025-Q3,2025-07,Tajikistan,All Providers Combined,Fixed,median,39.34,31.97,11.0032,6.275,NA,Jul-25,NA
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Tajikistan,All Providers Combined,Cellular,mean,41.11,12.25,99,52,NA,Aug-25,cellular
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Tajikistan,All Providers Combined,Cellular,median,12.89,9.06,54.0252,17.992,NA,Aug-25,cellular
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Tajikistan,All Providers Combined,Fixed,mean,61.27,59.34,58,39,NA,Aug-25,NA
2025-08-01T00:00:00Z,2025,8,3,2025-Q3,2025-08,Tajikistan,All Providers Combined,Fixed,median,36.72,30.29,10.4236,6.2069,NA,Aug-25,NA
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Tajikistan,All Providers Combined,Cellular,mean,48.79,12.26,91,50,NA,Sep-25,cellular
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Tajikistan,All Providers Combined,Cellular,median,13.15,8.96,49.5612,16.8904,NA,Sep-25,cellular
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Tajikistan,All Providers Combined,Fixed,mean,65.53,59.98,50,34,NA,Sep-25,NA
2025-09-01T00:00:00Z,2025,9,3,2025-Q3,2025-09,Tajikistan,All Providers Combined,Fixed,median,40.26,30.46,10.1885,5.5594,NA,Sep-25,NA
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Uzbekistan,All Providers Combined,Cellular,mean,9.8,5.52,NA,NA,NA,Apr-19,cellular
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Uzbekistan,All Providers Combined,Cellular,median,7.03,3.22,NA,NA,NA,Apr-19,cellular
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Uzbekistan,All Providers Combined,Fixed,mean,13.53,13.01,NA,NA,NA,Apr-19,NA
2019-04-01T00:00:00Z,2019,4,2,2019-Q2,2019-04,Uzbekistan,All Providers Combined,Fixed,median,4.75,3.26,NA,NA,NA,Apr-19,NA
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Uzbekistan,All Providers Combined,Cellular,mean,9.77,5.49,NA,NA,NA,May-19,cellular
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Uzbekistan,All Providers Combined,Cellular,median,7.12,3.29,NA,NA,NA,May-19,cellular
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Uzbekistan,All Providers Combined,Fixed,mean,14.37,12.77,NA,NA,NA,May-19,NA
2019-05-01T00:00:00Z,2019,5,2,2019-Q2,2019-05,Uzbekistan,All Providers Combined,Fixed,median,5.14,3.68,NA,NA,NA,May-19,NA
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Uzbekistan,All Providers Combined,Cellular,mean,9.63,5.54,NA,NA,NA,Jun-19,cellular
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Uzbekistan,All Providers Combined,Cellular,median,6.41,3.26,NA,NA,NA,Jun-19,cellular
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Uzbekistan,All Providers Combined,Fixed,mean,17.07,16.22,NA,NA,NA,Jun-19,NA
2019-06-01T00:00:00Z,2019,6,2,2019-Q2,2019-06,Uzbekistan,All Providers Combined,Fixed,median,5.69,4.55,NA,NA,NA,Jun-19,NA
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Uzbekistan,All Providers Combined,Cellular,mean,9.77,5.59,NA,NA,NA,Jul-19,cellular
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Uzbekistan,All Providers Combined,Cellular,median,6.66,3.13,NA,NA,NA,Jul-19,cellular
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Uzbekistan,All Providers Combined,Fixed,mean,18.94,18.19,NA,NA,NA,Jul-19,NA
2019-07-01T00:00:00Z,2019,7,3,2019-Q3,2019-07,Uzbekistan,All Providers Combined,Fixed,median,7.96,7.06,NA,NA,NA,Jul-19,NA
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Uzbekistan,All Providers Combined,Cellular,mean,9.38,5.61,NA,NA,NA,Aug-19,cellular
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Uzbekistan,All Providers Combined,Cellular,median,6.15,3.3,NA,NA,NA,Aug-19,cellular
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Uzbekistan,All Providers Combined,Fixed,mean,18.49,17.8,NA,NA,NA,Aug-19,NA
2019-08-01T00:00:00Z,2019,8,3,2019-Q3,2019-08,Uzbekistan,All Providers Combined,Fixed,median,7.09,6.78,NA,NA,NA,Aug-19,NA
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Uzbekistan,All Providers Combined,Cellular,mean,10.79,5.71,NA,NA,NA,Sep-19,cellular
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Uzbekistan,All Providers Combined,Cellular,median,6.44,3.46,NA,NA,NA,Sep-19,cellular
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Uzbekistan,All Providers Combined,Fixed,mean,19.91,18.73,NA,NA,NA,Sep-19,NA
2019-09-01T00:00:00Z,2019,9,3,2019-Q3,2019-09,Uzbekistan,All Providers Combined,Fixed,median,8.02,7.12,NA,NA,NA,Sep-19,NA
2019-10-01T00:00:00Z,2019,10,4,2019-Q4,2019-10,Uzbekistan,All Providers Combined,Cellular,mean,9.48,5.73,NA,NA,NA,Oct-19,cellular
2019-10-01T00:00:00Z,2019,10,4,2019-Q4,2019-10,Uzbekistan,All Providers Combined,Cellular,median,6.2,3.63,NA,NA,NA,Oct-19,cellular
2019-10-01T00:00:00Z,2019,10,4,2019-Q4,2019-10,Uzbekistan,All Providers Combined,Fixed,mean,18.9,19.27,NA,NA,NA,Oct-19,NA
2019-10-01T00:00:00Z,2019,10,4,2019-Q4,2019-10,Uzbekistan,All Providers Combined,Fixed,median,7.83,7.63,NA,NA,NA,Oct-19,NA
2019-11-01T00:00:00Z,2019,11,4,2019-Q4,2019-11,Uzbekistan,All Providers Combined,Cellular,mean,9.41,5.66,NA,NA,NA,Nov-19,cellular
2019-11-01T00:00:00Z,2019,11,4,2019-Q4,2019-11,Uzbekistan,All Providers Combined,Cellular,median,6.09,3.53,NA,NA,NA,Nov-19,cellular
2019-11-01T00:00:00Z,2019,11,4,2019-Q4,2019-11,Uzbekistan,All Providers Combined,Fixed,mean,21.47,21.59,NA,NA,NA,Nov-19,NA
2019-11-01T00:00:00Z,2019,11,4,2019-Q4,2019-11,Uzbekistan,All Providers Combined,Fixed,median,10.03,9.85,NA,NA,NA,Nov-19,NA
2019-12-01T00:00:00Z,2019,12,4,2019-Q4,2019-12,Uzbekistan,All Providers Combined,Cellular,mean,9.51,5.73,NA,NA,NA,Dec-19,cellular
2019-12-01T00:00:00Z,2019,12,4,2019-Q4,2019-12,Uzbekistan,All Providers Combined,Cellular,median,6.17,3.47,NA,NA,NA,Dec-19,cellular
2019-12-01T00:00:00Z,2019,12,4,2019-Q4,2019-12,Uzbekistan,All Providers Combined,Fixed,mean,22.49,22.42,NA,NA,NA,Dec-19,NA
2019-12-01T00:00:00Z,2019,12,4,2019-Q4,2019-12,Uzbekistan,All Providers Combined,Fixed,median,10.68,10.33,NA,NA,NA,Dec-19,NA
2020-01-01T00:00:00Z,2020,1,1,2020-Q1,2020-01,Uzbekistan,All Providers Combined,Cellular,mean,9.3,5.54,NA,NA,NA,Jan-20,cellular
2020-01-01T00:00:00Z,2020,1,1,2020-Q1,2020-01,Uzbekistan,All Providers Combined,Cellular,median,6.16,3.27,NA,NA,NA,Jan-20,cellular
2020-01-01T00:00:00Z,2020,1,1,2020-Q1,2020-01,Uzbekistan,All Providers Combined,Fixed,mean,24.75,24.94,NA,NA,NA,Jan-20,NA
2020-01-01T00:00:00Z,2020,1,1,2020-Q1,2020-01,Uzbekistan,All Providers Combined,Fixed,median,12.3,10.79,NA,NA,NA,Jan-20,NA
2020-02-01T00:00:00Z,2020,2,1,2020-Q1,2020-02,Uzbekistan,All Providers Combined,Cellular,mean,10.09,5.8,NA,NA,NA,Feb-20,cellular
2020-02-01T00:00:00Z,2020,2,1,2020-Q1,2020-02,Uzbekistan,All Providers Combined,Cellular,median,6.88,3.57,NA,NA,NA,Feb-20,cellular
2020-02-01T00:00:00Z,2020,2,1,2020-Q1,2020-02,Uzbekistan,All Providers Combined,Fixed,mean,26.3,26.52,NA,NA,NA,Feb-20,NA
2020-02-01T00:00:00Z,2020,2,1,2020-Q1,2020-02,Uzbekistan,All Providers Combined,Fixed,median,14.25,12.83,NA,NA,NA,Feb-20,NA
2020-03-01T00:00:00Z,2020,3,1,2020-Q1,2020-03,Uzbekistan,All Providers Combined,Cellular,mean,10.07,5.82,NA,NA,NA,Mar-20,cellular
2020-03-01T00:00:00Z,2020,3,1,2020-Q1,2020-03,Uzbekistan,All Providers Combined,Cellular,median,6.88,3.44,NA,NA,NA,Mar-20,cellular
2020-03-01T00:00:00Z,2020,3,1,2020-Q1,2020-03,Uzbekistan,All Providers Combined,Fixed,mean,26.92,27.46,NA,NA,NA,Mar-20,NA
2020-03-01T00:00:00Z,2020,3,1,2020-Q1,2020-03,Uzbekistan,All Providers Combined,Fixed,median,15.55,15.29,NA,NA,NA,Mar-20,NA
2020-04-01T00:00:00Z,2020,4,2,2020-Q2,2020-04,Uzbekistan,All Providers Combined,Cellular,mean,9.68,5.36,NA,NA,NA,Apr-20,cellular
2020-04-01T00:00:00Z,2020,4,2,2020-Q2,2020-04,Uzbekistan,All Providers Combined,Cellular,median,6.55,2.86,NA,NA,NA,Apr-20,cellular
2020-04-01T00:00:00Z,2020,4,2,2020-Q2,2020-04,Uzbekistan,All Providers Combined,Fixed,mean,25.82,25.99,NA,NA,NA,Apr-20,NA
2020-04-01T00:00:00Z,2020,4,2,2020-Q2,2020-04,Uzbekistan,All Providers Combined,Fixed,median,13.24,11.87,NA,NA,NA,Apr-20,NA
2020-05-01T00:00:00Z,2020,5,2,2020-Q2,2020-05,Uzbekistan,All Providers Combined,Cellular,mean,11.26,6.35,NA,NA,NA,May-20,cellular
2020-05-01T00:00:00Z,2020,5,2,2020-Q2,2020-05,Uzbekistan,All Providers Combined,Cellular,median,8.18,3.96,NA,NA,NA,May-20,cellular
2020-05-01T00:00:00Z,2020,5,2,2020-Q2,2020-05,Uzbekistan,All Providers Combined,Fixed,mean,26.51,26.45,NA,NA,NA,May-20,NA
2020-05-01T00:00:00Z,2020,5,2,2020-Q2,2020-05,Uzbekistan,All Providers Combined,Fixed,median,14.32,12.96,NA,NA,NA,May-20,NA
2020-06-01T00:00:00Z,2020,6,2,2020-Q2,2020-06,Uzbekistan,All Providers Combined,Cellular,mean,11.78,6.85,NA,NA,NA,Jun-20,cellular
2020-06-01T00:00:00Z,2020,6,2,2020-Q2,2020-06,Uzbekistan,All Providers Combined,Cellular,median,8.77,4.37,NA,NA,NA,Jun-20,cellular
2020-06-01T00:00:00Z,2020,6,2,2020-Q2,2020-06,Uzbekistan,All Providers Combined,Fixed,mean,28.52,27.53,NA,NA,NA,Jun-20,NA
2020-06-01T00:00:00Z,2020,6,2,2020-Q2,2020-06,Uzbekistan,All Providers Combined,Fixed,median,17.48,15.79,NA,NA,NA,Jun-20,NA
2020-07-01T00:00:00Z,2020,7,3,2020-Q3,2020-07,Uzbekistan,All Providers Combined,Cellular,mean,11.99,6.65,NA,NA,NA,Jul-20,cellular
2020-07-01T00:00:00Z,2020,7,3,2020-Q3,2020-07,Uzbekistan,All Providers Combined,Cellular,median,8.66,4.2,NA,NA,NA,Jul-20,cellular
2020-07-01T00:00:00Z,2020,7,3,2020-Q3,2020-07,Uzbekistan,All Providers Combined,Fixed,mean,30.14,29.04,NA,NA,NA,Jul-20,NA
2020-07-01T00:00:00Z,2020,7,3,2020-Q3,2020-07,Uzbekistan,All Providers Combined,Fixed,median,19.02,17.67,NA,NA,NA,Jul-20,NA
2020-08-01T00:00:00Z,2020,8,3,2020-Q3,2020-08,Uzbekistan,All Providers Combined,Cellular,mean,12.74,7.03,NA,NA,NA,Aug-20,cellular
2020-08-01T00:00:00Z,2020,8,3,2020-Q3,2020-08,Uzbekistan,All Providers Combined,Cellular,median,9.28,4.55,NA,NA,NA,Aug-20,cellular
2020-08-01T00:00:00Z,2020,8,3,2020-Q3,2020-08,Uzbekistan,All Providers Combined,Fixed,mean,29.8,28.29,NA,NA,NA,Aug-20,NA
2020-08-01T00:00:00Z,2020,8,3,2020-Q3,2020-08,Uzbekistan,All Providers Combined,Fixed,median,18.41,16.64,NA,NA,NA,Aug-20,NA
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Uzbekistan,All Providers Combined,Cellular,mean,13.54,8.08,NA,NA,NA,Sep-20,cellular
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Uzbekistan,All Providers Combined,Cellular,median,10.09,5.87,NA,NA,NA,Sep-20,cellular
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Uzbekistan,All Providers Combined,Fixed,mean,30.5,29.85,NA,NA,NA,Sep-20,NA
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Uzbekistan,All Providers Combined,Fixed,median,18.25,17.23,NA,NA,NA,Sep-20,NA
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Uzbekistan,All Providers Combined,Cellular,mean,12.14,7.75,NA,NA,NA,Oct-20,cellular
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Uzbekistan,All Providers Combined,Cellular,median,8.47,5.4,NA,NA,NA,Oct-20,cellular
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Uzbekistan,All Providers Combined,Fixed,mean,29.68,30.08,NA,NA,NA,Oct-20,NA
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Uzbekistan,All Providers Combined,Fixed,median,17.13,18.54,NA,NA,NA,Oct-20,NA
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Uzbekistan,All Providers Combined,Cellular,mean,12.51,7.83,NA,NA,NA,Nov-20,cellular
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Uzbekistan,All Providers Combined,Cellular,median,8.8,5.32,NA,NA,NA,Nov-20,cellular
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Uzbekistan,All Providers Combined,Fixed,mean,32.39,32.55,NA,NA,NA,Nov-20,NA
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Uzbekistan,All Providers Combined,Fixed,median,18.4,19.31,NA,NA,NA,Nov-20,NA
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Cellular,mean,12.66,7.4,NA,NA,NA,Dec-20,cellular
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Cellular,median,8.65,4.86,NA,NA,NA,Dec-20,cellular
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Fixed,mean,33.2,32.92,NA,NA,NA,Dec-20,NA
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Uzbekistan,All Providers Combined,Fixed,median,20.27,19.34,NA,NA,NA,Dec-20,NA
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Cellular,mean,12.94,7.64,NA,NA,NA,Jan-21,cellular
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Cellular,median,8.79,4.97,NA,NA,NA,Jan-21,cellular
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Fixed,mean,34.72,34.43,NA,NA,NA,Jan-21,NA
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Uzbekistan,All Providers Combined,Fixed,median,21.8,20.83,NA,NA,NA,Jan-21,NA
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Cellular,mean,13.88,8.16,NA,NA,NA,Feb-21,cellular
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Cellular,median,9.51,5.51,NA,NA,NA,Feb-21,cellular
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Fixed,mean,36.89,36.87,NA,NA,NA,Feb-21,NA
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Uzbekistan,All Providers Combined,Fixed,median,22.38,21.91,NA,NA,NA,Feb-21,NA
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Cellular,mean,14.44,8.15,NA,NA,NA,Mar-21,cellular
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Cellular,median,10.22,5.45,NA,NA,NA,Mar-21,cellular
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Fixed,mean,36.62,36.13,NA,NA,NA,Mar-21,NA
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Uzbekistan,All Providers Combined,Fixed,median,23.74,21.37,NA,NA,NA,Mar-21,NA
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Cellular,mean,17.26,8.68,NA,NA,NA,Apr-21,cellular
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Cellular,median,12.12,5.82,NA,NA,NA,Apr-21,cellular
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Fixed,mean,39.31,37.7,NA,NA,NA,Apr-21,NA
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Uzbekistan,All Providers Combined,Fixed,median,27.43,23,NA,NA,NA,Apr-21,NA
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Cellular,mean,18.57,9.28,NA,NA,NA,May-21,cellular
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Cellular,median,13.43,6.13,NA,NA,NA,May-21,cellular
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Fixed,mean,40.62,39.2,NA,NA,NA,May-21,NA
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Uzbekistan,All Providers Combined,Fixed,median,29.61,26.73,NA,NA,NA,May-21,NA
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Cellular,mean,18.39,9.47,NA,NA,NA,Jun-21,cellular
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Cellular,median,13.38,6.23,NA,NA,NA,Jun-21,cellular
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Fixed,mean,44.36,44.51,NA,NA,NA,Jun-21,NA
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Uzbekistan,All Providers Combined,Fixed,median,30.44,30.73,NA,NA,NA,Jun-21,NA
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Cellular,mean,18.61,9.52,NA,NA,NA,Jul-21,cellular
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Cellular,median,13.49,5.94,NA,NA,NA,Jul-21,cellular
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Fixed,mean,40.9,42.47,NA,NA,NA,Jul-21,NA
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Uzbekistan,All Providers Combined,Fixed,median,29.42,30.86,NA,NA,NA,Jul-21,NA
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Cellular,mean,18.92,9.73,NA,NA,NA,Aug-21,cellular
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Cellular,median,13.34,6.46,NA,NA,NA,Aug-21,cellular
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Fixed,mean,40.64,43.32,NA,NA,NA,Aug-21,NA
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Uzbekistan,All Providers Combined,Fixed,median,28.11,31.37,NA,NA,NA,Aug-21,NA
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Cellular,mean,19.29,10.25,NA,NA,NA,Sep-21,cellular
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Cellular,median,14.21,7.37,NA,NA,NA,Sep-21,cellular
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Fixed,mean,45.88,46.94,NA,NA,NA,Sep-21,NA
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Uzbekistan,All Providers Combined,Fixed,median,32.24,33.46,NA,NA,NA,Sep-21,NA
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Cellular,mean,19.4,10.11,NA,NA,NA,Oct-21,cellular
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Cellular,median,14.08,7.11,NA,NA,NA,Oct-21,cellular
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Fixed,mean,46.94,45.76,NA,NA,NA,Oct-21,NA
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Fixed,median,33.28,32.82,NA,NA,NA,Oct-21,NA
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Cellular,mean,19.84,10.3,NA,NA,NA,Nov-21,cellular
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Cellular,median,13.67,7.11,NA,NA,NA,Nov-21,cellular
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Fixed,mean,49.88,47.21,NA,NA,NA,Nov-21,NA
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Fixed,median,36.23,35.02,NA,NA,NA,Nov-21,NA
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Uzbekistan,All Providers Combined,Cellular,mean,20.47,10.31,NA,NA,NA,Dec-21,cellular
